year,province_code,province_name_ko,province_name_en,sex,age_group,population,population_type,reference_date
2000,46,전라남도,Jeollanam-do,male,80-84,7286,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,male,85+,3156,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,0-4,64801,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,5-9,69380,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,10-14,62829,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,15-19,86109,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,20-24,82229,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,25-29,71187,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,30-34,73573,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,35-39,73387,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,40-44,73342,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,45-49,58418,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,50-54,57868,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,55-59,64957,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,60-64,70161,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,65-69,57740,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,70-74,43755,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,75-79,29808,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,80-84,16590,registered,2000-12-31
2000,46,전라남도,Jeollanam-do,female,85+,12521,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,0-4,94048,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,5-9,104700,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,10-14,93376,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,15-19,110290,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,20-24,120544,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,25-29,121884,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,30-34,122521,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,35-39,120343,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,40-44,113884,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,45-49,87190,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,50-54,70655,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,55-59,63660,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,60-64,63517,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,65-69,49154,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,70-74,30844,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,75-79,20376,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,80-84,10230,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,male,85+,4296,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,0-4,83232,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,5-9,86710,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,10-14,78559,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,15-19,104402,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,20-24,108480,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,25-29,109624,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,30-34,112725,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,35-39,109656,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,40-44,106181,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,45-49,86207,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,50-54,69344,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,55-59,75245,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,60-64,79587,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,65-69,68045,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,70-74,49585,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,75-79,34255,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,80-84,20682,registered,2000-12-31
2000,47,경상북도,Gyeongsangbuk-do,female,85+,13147,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,0-4,113935,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,5-9,128652,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,10-14,109843,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,15-19,125086,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,20-24,128940,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,25-29,135961,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,30-34,145147,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,35-39,143394,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,40-44,136839,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,45-49,97364,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,50-54,73842,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,55-59,60219,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,60-64,56021,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,65-69,41844,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,70-74,26290,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,75-79,16030,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,80-84,6641,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,male,85+,2672,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,0-4,101133,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,5-9,109555,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,10-14,96910,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,15-19,118364,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,20-24,116806,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,25-29,128176,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,30-34,140877,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,35-39,134606,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,40-44,125535,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,45-49,92154,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,50-54,71720,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,55-59,69876,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,60-64,72155,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,65-69,63757,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,70-74,46960,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,75-79,31514,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,80-84,15486,registered,2000-12-31
2000,48,경상남도,Gyeongsangnam-do,female,85+,10109,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,0-4,21695,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,5-9,22942,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,10-14,18040,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,15-19,21617,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,20-24,23515,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,25-29,25437,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,30-34,26190,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,35-39,24537,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,40-44,21931,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,45-49,15279,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,50-54,13405,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,55-59,11624,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,60-64,9801,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,65-69,6774,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,70-74,3044,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,75-79,1863,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,80-84,928,registered,2000-12-31
2000,50,제주특별자치도,Jeju,male,85+,504,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,0-4,19851,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,5-9,20893,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,10-14,16242,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,15-19,20512,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,20-24,21409,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,25-29,24552,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,30-34,24438,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,35-39,22713,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,40-44,20402,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,45-49,14931,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,50-54,13146,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,55-59,12120,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,60-64,11812,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,65-69,10575,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,70-74,7119,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,75-79,5646,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,80-84,3536,registered,2000-12-31
2000,50,제주특별자치도,Jeju,female,85+,3345,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,0-4,51196,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,5-9,55824,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,10-14,51196,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,15-19,63915,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,20-24,68923,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,25-29,68535,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,30-34,68098,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,35-39,67435,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,40-44,69648,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,45-49,49456,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,50-54,36233,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,55-59,38511,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,60-64,37290,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,65-69,22391,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,70-74,13990,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,75-79,10363,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,80-84,5483,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,male,85+,2646,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,0-4,47244,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,5-9,50398,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,10-14,48016,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,15-19,60442,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,20-24,60828,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,25-29,59509,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,30-34,61625,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,35-39,63531,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,40-44,65379,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,45-49,47072,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,50-54,36921,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,55-59,42260,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,60-64,41258,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,65-69,31160,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,70-74,24702,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,75-79,17050,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,80-84,9947,registered,2000-12-31
2000,51,강원특별자치도,Gangwon State,female,85+,6213,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,0-4,67253,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,5-9,73891,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,10-14,66156,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,15-19,85283,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,20-24,95176,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,25-29,90998,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,30-34,81999,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,35-39,78723,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,40-44,76657,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,45-49,58750,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,50-54,53379,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,55-59,45373,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,60-64,42522,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,65-69,33831,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,70-74,22155,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,75-79,13102,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,80-84,6194,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,male,85+,2525,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,0-4,62295,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,5-9,67465,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,10-14,62231,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,15-19,81793,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,20-24,84356,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,25-29,78711,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,30-34,75231,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,35-39,73359,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,40-44,73978,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,45-49,58077,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,50-54,54049,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,55-59,52970,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,60-64,52773,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,65-69,47266,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,70-74,34531,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,75-79,22751,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,80-84,13861,registered,2000-12-31
2000,52,전북특별자치도,Jeonbuk State,female,85+,9591,registered,2000-12-31
2005,11,서울특별시,Seoul,male,0-4,239475,registered,2005-12-31
2005,11,서울특별시,Seoul,male,5-9,301036,registered,2005-12-31
2005,11,서울특별시,Seoul,male,10-14,351503,registered,2005-12-31
2005,11,서울특별시,Seoul,male,15-19,330090,registered,2005-12-31
2005,11,서울특별시,Seoul,male,20-24,409134,registered,2005-12-31
2005,11,서울특별시,Seoul,male,25-29,488168,registered,2005-12-31
2005,11,서울특별시,Seoul,male,30-34,529612,registered,2005-12-31
2005,11,서울특별시,Seoul,male,35-39,466830,registered,2005-12-31
2005,11,서울특별시,Seoul,male,40-44,425894,registered,2005-12-31
2005,11,서울특별시,Seoul,male,45-49,421891,registered,2005-12-31
2005,11,서울특별시,Seoul,male,50-54,325482,registered,2005-12-31
2005,11,서울특별시,Seoul,male,55-59,260658,registered,2005-12-31
2005,11,서울특별시,Seoul,male,60-64,211157,registered,2005-12-31
2005,11,서울특별시,Seoul,male,65-69,147337,registered,2005-12-31
2005,11,서울특별시,Seoul,male,70-74,81035,registered,2005-12-31
2005,11,서울특별시,Seoul,male,75-79,40786,registered,2005-12-31
2005,11,서울특별시,Seoul,male,80-84,21444,registered,2005-12-31
2005,11,서울특별시,Seoul,male,85+,10960,registered,2005-12-31
2005,11,서울특별시,Seoul,female,0-4,224082,registered,2005-12-31
2005,11,서울특별시,Seoul,female,5-9,277761,registered,2005-12-31
