Country,year,province_name_en,sex,age_group,population,age_start,age_group_order,broad_age_group
Thailand,2000,Chon Buri,male,55-59,15941,55,11,working_age_15_64
Thailand,2000,Chon Buri,male,60-64,14160,60,12,working_age_15_64
Thailand,2000,Chon Buri,male,65-69,10483,65,13,older_adult_65_plus
Thailand,2000,Chon Buri,male,70-74,6842,70,14,older_adult_65_plus
Thailand,2000,Chon Buri,male,75-79,3846,75,15,older_adult_65_plus
Thailand,2000,Chon Buri,male,80-84,2037,80,16,older_adult_65_plus
Thailand,2000,Chon Buri,male,85+,1964,85,17,older_adult_65_plus
Thailand,2000,Chon Buri,female,0-4,36036,0,0,child_0_14
Thailand,2000,Chon Buri,female,5-9,38605,5,1,child_0_14
Thailand,2000,Chon Buri,female,10-14,35459,10,2,child_0_14
Thailand,2000,Chon Buri,female,15-19,39759,15,3,working_age_15_64
Thailand,2000,Chon Buri,female,20-24,46154,20,4,working_age_15_64
Thailand,2000,Chon Buri,female,25-29,48320,25,5,working_age_15_64
Thailand,2000,Chon Buri,female,30-34,52364,30,6,working_age_15_64
Thailand,2000,Chon Buri,female,35-39,49470,35,7,working_age_15_64
Thailand,2000,Chon Buri,female,40-44,40864,40,8,working_age_15_64
Thailand,2000,Chon Buri,female,45-49,31886,45,9,working_age_15_64
Thailand,2000,Chon Buri,female,50-54,22929,50,10,working_age_15_64
Thailand,2000,Chon Buri,female,55-59,17298,55,11,working_age_15_64
Thailand,2000,Chon Buri,female,60-64,15060,60,12,working_age_15_64
Thailand,2000,Chon Buri,female,65-69,11693,65,13,older_adult_65_plus
Thailand,2000,Chon Buri,female,70-74,8375,70,14,older_adult_65_plus
Thailand,2000,Chon Buri,female,75-79,4987,75,15,older_adult_65_plus
Thailand,2000,Chon Buri,female,80-84,2989,80,16,older_adult_65_plus
Thailand,2000,Chon Buri,female,85+,3013,85,17,older_adult_65_plus
Thailand,2000,Rayong,male,0-4,20271,0,0,child_0_14
Thailand,2000,Rayong,male,5-9,20526,5,1,child_0_14
Thailand,2000,Rayong,male,10-14,18350,10,2,child_0_14
Thailand,2000,Rayong,male,15-19,19993,15,3,working_age_15_64
Thailand,2000,Rayong,male,20-24,22548,20,4,working_age_15_64
Thailand,2000,Rayong,male,25-29,26106,25,5,working_age_15_64
Thailand,2000,Rayong,male,30-34,25793,30,6,working_age_15_64
Thailand,2000,Rayong,male,35-39,22342,35,7,working_age_15_64
Thailand,2000,Rayong,male,40-44,17026,40,8,working_age_15_64
Thailand,2000,Rayong,male,45-49,11940,45,9,working_age_15_64
Thailand,2000,Rayong,male,50-54,8662,50,10,working_age_15_64
Thailand,2000,Rayong,male,55-59,6999,55,11,working_age_15_64
Thailand,2000,Rayong,male,60-64,5868,60,12,working_age_15_64
Thailand,2000,Rayong,male,65-69,4310,65,13,older_adult_65_plus
Thailand,2000,Rayong,male,70-74,2639,70,14,older_adult_65_plus
Thailand,2000,Rayong,male,75-79,1333,75,15,older_adult_65_plus
Thailand,2000,Rayong,male,80-84,659,80,16,older_adult_65_plus
Thailand,2000,Rayong,male,85+,561,85,17,older_adult_65_plus
Thailand,2000,Rayong,female,0-4,19249,0,0,child_0_14
Thailand,2000,Rayong,female,5-9,19715,5,1,child_0_14
Thailand,2000,Rayong,female,10-14,17441,10,2,child_0_14
Thailand,2000,Rayong,female,15-19,19386,15,3,working_age_15_64
Thailand,2000,Rayong,female,20-24,21769,20,4,working_age_15_64
Thailand,2000,Rayong,female,25-29,24926,25,5,working_age_15_64
Thailand,2000,Rayong,female,30-34,25542,30,6,working_age_15_64
Thailand,2000,Rayong,female,35-39,22816,35,7,working_age_15_64
Thailand,2000,Rayong,female,40-44,18184,40,8,working_age_15_64
Thailand,2000,Rayong,female,45-49,12377,45,9,working_age_15_64
Thailand,2000,Rayong,female,50-54,9041,50,10,working_age_15_64
Thailand,2000,Rayong,female,55-59,6834,55,11,working_age_15_64
Thailand,2000,Rayong,female,60-64,5817,60,12,working_age_15_64
Thailand,2000,Rayong,female,65-69,4509,65,13,older_adult_65_plus
Thailand,2000,Rayong,female,70-74,3100,70,14,older_adult_65_plus
Thailand,2000,Rayong,female,75-79,1729,75,15,older_adult_65_plus
Thailand,2000,Rayong,female,80-84,1008,80,16,older_adult_65_plus
Thailand,2000,Rayong,female,85+,823,85,17,older_adult_65_plus
Thailand,2000,Chanthaburi,male,0-4,17783,0,0,child_0_14
Thailand,2000,Chanthaburi,male,5-9,18835,5,1,child_0_14
Thailand,2000,Chanthaburi,male,10-14,18406,10,2,child_0_14
Thailand,2000,Chanthaburi,male,15-19,19896,15,3,working_age_15_64
Thailand,2000,Chanthaburi,male,20-24,19697,20,4,working_age_15_64
Thailand,2000,Chanthaburi,male,25-29,21120,25,5,working_age_15_64
Thailand,2000,Chanthaburi,male,30-34,21995,30,6,working_age_15_64
Thailand,2000,Chanthaburi,male,35-39,21070,35,7,working_age_15_64
Thailand,2000,Chanthaburi,male,40-44,17554,40,8,working_age_15_64
Thailand,2000,Chanthaburi,male,45-49,12883,45,9,working_age_15_64
Thailand,2000,Chanthaburi,male,50-54,9417,50,10,working_age_15_64
Thailand,2000,Chanthaburi,male,55-59,7503,55,11,working_age_15_64
Thailand,2000,Chanthaburi,male,60-64,6844,60,12,working_age_15_64
Thailand,2000,Chanthaburi,male,65-69,5238,65,13,older_adult_65_plus
Thailand,2000,Chanthaburi,male,70-74,3505,70,14,older_adult_65_plus
Thailand,2000,Chanthaburi,male,75-79,1892,75,15,older_adult_65_plus
Thailand,2000,Chanthaburi,male,80-84,945,80,16,older_adult_65_plus
Thailand,2000,Chanthaburi,male,85+,788,85,17,older_adult_65_plus
Thailand,2000,Chanthaburi,female,0-4,16487,0,0,child_0_14
Thailand,2000,Chanthaburi,female,5-9,18255,5,1,child_0_14
Thailand,2000,Chanthaburi,female,10-14,17420,10,2,child_0_14
Thailand,2000,Chanthaburi,female,15-19,19090,15,3,working_age_15_64
Thailand,2000,Chanthaburi,female,20-24,20000,20,4,working_age_15_64
Thailand,2000,Chanthaburi,female,25-29,21197,25,5,working_age_15_64
Thailand,2000,Chanthaburi,female,30-34,22699,30,6,working_age_15_64
Thailand,2000,Chanthaburi,female,35-39,21450,35,7,working_age_15_64
Thailand,2000,Chanthaburi,female,40-44,18268,40,8,working_age_15_64
Thailand,2000,Chanthaburi,female,45-49,13345,45,9,working_age_15_64
Thailand,2000,Chanthaburi,female,50-54,9418,50,10,working_age_15_64
Thailand,2000,Chanthaburi,female,55-59,7195,55,11,working_age_15_64
Thailand,2000,Chanthaburi,female,60-64,6864,60,12,working_age_15_64
Thailand,2000,Chanthaburi,female,65-69,5517,65,13,older_adult_65_plus
Thailand,2000,Chanthaburi,female,70-74,3933,70,14,older_adult_65_plus
Thailand,2000,Chanthaburi,female,75-79,2428,75,15,older_adult_65_plus
Thailand,2000,Chanthaburi,female,80-84,1345,80,16,older_adult_65_plus
Thailand,2000,Chanthaburi,female,85+,1229,85,17,older_adult_65_plus
Thailand,2000,Trat,male,0-4,7939,0,0,child_0_14
Thailand,2000,Trat,male,5-9,8611,5,1,child_0_14
Thailand,2000,Trat,male,10-14,8197,10,2,child_0_14
Thailand,2000,Trat,male,15-19,8930,15,3,working_age_15_64
Thailand,2000,Trat,male,20-24,9208,20,4,working_age_15_64
Thailand,2000,Trat,male,25-29,9834,25,5,working_age_15_64
Thailand,2000,Trat,male,30-34,9715,30,6,working_age_15_64
Thailand,2000,Trat,male,35-39,8967,35,7,working_age_15_64
Thailand,2000,Trat,male,40-44,7791,40,8,working_age_15_64
Thailand,2000,Trat,male,45-49,6161,45,9,working_age_15_64
Thailand,2000,Trat,male,50-54,4738,50,10,working_age_15_64
Thailand,2000,Trat,male,55-59,3882,55,11,working_age_15_64
Thailand,2000,Trat,male,60-64,3472,60,12,working_age_15_64
Thailand,2000,Trat,male,65-69,2415,65,13,older_adult_65_plus
Thailand,2000,Trat,male,70-74,1634,70,14,older_adult_65_plus
Thailand,2000,Trat,male,75-79,879,75,15,older_adult_65_plus
Thailand,2000,Trat,male,80-84,451,80,16,older_adult_65_plus
Thailand,2000,Trat,male,85+,397,85,17,older_adult_65_plus
Thailand,2000,Trat,female,0-4,7425,0,0,child_0_14
Thailand,2000,Trat,female,5-9,8279,5,1,child_0_14
Thailand,2000,Trat,female,10-14,7900,10,2,child_0_14
Thailand,2000,Trat,female,15-19,8468,15,3,working_age_15_64
Thailand,2000,Trat,female,20-24,9185,20,4,working_age_15_64
Thailand,2000,Trat,female,25-29,9592,25,5,working_age_15_64
Thailand,2000,Trat,female,30-34,9563,30,6,working_age_15_64
Thailand,2000,Trat,female,35-39,8832,35,7,working_age_15_64
Thailand,2000,Trat,female,40-44,7766,40,8,working_age_15_64
Thailand,2000,Trat,female,45-49,6288,45,9,working_age_15_64
Thailand,2000,Trat,female,50-54,4619,50,10,working_age_15_64
Thailand,2000,Trat,female,55-59,3764,55,11,working_age_15_64
Thailand,2000,Trat,female,60-64,3239,60,12,working_age_15_64
Thailand,2000,Trat,female,65-69,2494,65,13,older_adult_65_plus
Thailand,2000,Trat,female,70-74,1795,70,14,older_adult_65_plus
Thailand,2000,Trat,female,75-79,999,75,15,older_adult_65_plus
Thailand,2000,Trat,female,80-84,588,80,16,older_adult_65_plus
Thailand,2000,Trat,female,85+,570,85,17,older_adult_65_plus
Thailand,2000,Chachoengsao,male,0-4,23444,0,0,child_0_14
Thailand,2000,Chachoengsao,male,5-9,25525,5,1,child_0_14
Thailand,2000,Chachoengsao,male,10-14,24428,10,2,child_0_14
Thailand,2000,Chachoengsao,male,15-19,26611,15,3,working_age_15_64
Thailand,2000,Chachoengsao,male,20-24,27604,20,4,working_age_15_64
Thailand,2000,Chachoengsao,male,25-29,27951,25,5,working_age_15_64
Thailand,2000,Chachoengsao,male,30-34,28811,30,6,working_age_15_64
Thailand,2000,Chachoengsao,male,35-39,27191,35,7,working_age_15_64
Thailand,2000,Chachoengsao,male,40-44,22087,40,8,working_age_15_64
Thailand,2000,Chachoengsao,male,45-49,17506,45,9,working_age_15_64
Thailand,2000,Chachoengsao,male,50-54,13246,50,10,working_age_15_64
Thailand,2000,Chachoengsao,male,55-59,10437,55,11,working_age_15_64
Thailand,2000,Chachoengsao,male,60-64,9568,60,12,working_age_15_64
Thailand,2000,Chachoengsao,male,65-69,7344,65,13,older_adult_65_plus
Thailand,2000,Chachoengsao,male,70-74,5184,70,14,older_adult_65_plus
Thailand,2000,Chachoengsao,male,75-79,3313,75,15,older_adult_65_plus
Thailand,2000,Chachoengsao,male,80-84,1957,80,16,older_adult_65_plus
Thailand,2000,Chachoengsao,male,85+,2109,85,17,older_adult_65_plus
Thailand,2000,Chachoengsao,female,0-4,22340,0,0,child_0_14
Thailand,2000,Chachoengsao,female,5-9,24092,5,1,child_0_14
Thailand,2000,Chachoengsao,female,10-14,23197,10,2,child_0_14
Thailand,2000,Chachoengsao,female,15-19,25487,15,3,working_age_15_64
Thailand,2000,Chachoengsao,female,20-24,27088,20,4,working_age_15_64
Thailand,2000,Chachoengsao,female,25-29,28288,25,5,working_age_15_64
Thailand,2000,Chachoengsao,female,30-34,29367,30,6,working_age_15_64
Thailand,2000,Chachoengsao,female,35-39,27863,35,7,working_age_15_64
Thailand,2000,Chachoengsao,female,40-44,23105,40,8,working_age_15_64
Thailand,2000,Chachoengsao,female,45-49,18494,45,9,working_age_15_64
Thailand,2000,Chachoengsao,female,50-54,14637,50,10,working_age_15_64
Thailand,2000,Chachoengsao,female,55-59,11445,55,11,working_age_15_64
Thailand,2000,Chachoengsao,female,60-64,10606,60,12,working_age_15_64
Thailand,2000,Chachoengsao,female,65-69,8454,65,13,older_adult_65_plus
Thailand,2000,Chachoengsao,female,70-74,6776,70,14,older_adult_65_plus
Thailand,2000,Chachoengsao,female,75-79,4616,75,15,older_adult_65_plus
Thailand,2000,Chachoengsao,female,80-84,3001,80,16,older_adult_65_plus
Thailand,2000,Chachoengsao,female,85+,3352,85,17,older_adult_65_plus
Thailand,2000,Prachin Buri,male,0-4,16831,0,0,child_0_14
Thailand,2000,Prachin Buri,male,5-9,17662,5,1,child_0_14
Thailand,2000,Prachin Buri,male,10-14,16433,10,2,child_0_14
Thailand,2000,Prachin Buri,male,15-19,17792,15,3,working_age_15_64
Thailand,2000,Prachin Buri,male,20-24,21620,20,4,working_age_15_64
Thailand,2000,Prachin Buri,male,25-29,19990,25,5,working_age_15_64
Thailand,2000,Prachin Buri,male,30-34,20298,30,6,working_age_15_64
Thailand,2000,Prachin Buri,male,35-39,18598,35,7,working_age_15_64
Thailand,2000,Prachin Buri,male,40-44,15260,40,8,working_age_15_64
Thailand,2000,Prachin Buri,male,45-49,11423,45,9,working_age_15_64
Thailand,2000,Prachin Buri,male,50-54,8617,50,10,working_age_15_64
Thailand,2000,Prachin Buri,male,55-59,6781,55,11,working_age_15_64
Thailand,2000,Prachin Buri,male,60-64,6168,60,12,working_age_15_64
Thailand,2000,Prachin Buri,male,65-69,4909,65,13,older_adult_65_plus
Thailand,2000,Prachin Buri,male,70-74,3405,70,14,older_adult_65_plus
Thailand,2000,Prachin Buri,male,75-79,2097,75,15,older_adult_65_plus
Thailand,2000,Prachin Buri,male,80-84,1075,80,16,older_adult_65_plus
Thailand,2000,Prachin Buri,male,85+,1036,85,17,older_adult_65_plus
Thailand,2000,Prachin Buri,female,0-4,15886,0,0,child_0_14
Thailand,2000,Prachin Buri,female,5-9,16511,5,1,child_0_14
Thailand,2000,Prachin Buri,female,10-14,15848,10,2,child_0_14
Thailand,2000,Prachin Buri,female,15-19,17235,15,3,working_age_15_64
Thailand,2000,Prachin Buri,female,20-24,19010,20,4,working_age_15_64
Thailand,2000,Prachin Buri,female,25-29,19863,25,5,working_age_15_64
Thailand,2000,Prachin Buri,female,30-34,19882,30,6,working_age_15_64
Thailand,2000,Prachin Buri,female,35-39,18920,35,7,working_age_15_64
Thailand,2000,Prachin Buri,female,40-44,15700,40,8,working_age_15_64
Thailand,2000,Prachin Buri,female,45-49,12473,45,9,working_age_15_64
Thailand,2000,Prachin Buri,female,50-54,9152,50,10,working_age_15_64
Thailand,2000,Prachin Buri,female,55-59,7456,55,11,working_age_15_64
Thailand,2000,Prachin Buri,female,60-64,7131,60,12,working_age_15_64
Thailand,2000,Prachin Buri,female,65-69,5595,65,13,older_adult_65_plus
Thailand,2000,Prachin Buri,female,70-74,4320,70,14,older_adult_65_plus
Thailand,2000,Prachin Buri,female,75-79,2684,75,15,older_adult_65_plus
Thailand,2000,Prachin Buri,female,80-84,1625,80,16,older_adult_65_plus
Thailand,2000,Prachin Buri,female,85+,1783,85,17,older_adult_65_plus
Thailand,2000,Nakhon Nayok,male,0-4,8423,0,0,child_0_14
Thailand,2000,Nakhon Nayok,male,5-9,9258,5,1,child_0_14
Thailand,2000,Nakhon Nayok,male,10-14,8812,10,2,child_0_14
Thailand,2000,Nakhon Nayok,male,15-19,11111,15,3,working_age_15_64
Thailand,2000,Nakhon Nayok,male,20-24,11128,20,4,working_age_15_64
Thailand,2000,Nakhon Nayok,male,25-29,10658,25,5,working_age_15_64
Thailand,2000,Nakhon Nayok,male,30-34,11163,30,6,working_age_15_64
Thailand,2000,Nakhon Nayok,male,35-39,10534,35,7,working_age_15_64
Thailand,2000,Nakhon Nayok,male,40-44,8601,40,8,working_age_15_64
Thailand,2000,Nakhon Nayok,male,45-49,6665,45,9,working_age_15_64
Thailand,2000,Nakhon Nayok,male,50-54,5022,50,10,working_age_15_64
Thailand,2000,Nakhon Nayok,male,55-59,3932,55,11,working_age_15_64
Thailand,2000,Nakhon Nayok,male,60-64,3800,60,12,working_age_15_64
Thailand,2000,Nakhon Nayok,male,65-69,2979,65,13,older_adult_65_plus
Thailand,2000,Nakhon Nayok,male,70-74,2109,70,14,older_adult_65_plus
Thailand,2000,Nakhon Nayok,male,75-79,1285,75,15,older_adult_65_plus
Thailand,2000,Nakhon Nayok,male,80-84,656,80,16,older_adult_65_plus
Thailand,2000,Nakhon Nayok,male,85+,499,85,17,older_adult_65_plus
Thailand,2000,Nakhon Nayok,female,0-4,7834,0,0,child_0_14
Thailand,2000,Nakhon Nayok,female,5-9,8724,5,1,child_0_14
Thailand,2000,Nakhon Nayok,female,10-14,8303,10,2,child_0_14
Thailand,2000,Nakhon Nayok,female,15-19,9136,15,3,working_age_15_64
Thailand,2000,Nakhon Nayok,female,20-24,9896,20,4,working_age_15_64
Thailand,2000,Nakhon Nayok,female,25-29,10426,25,5,working_age_15_64
Thailand,2000,Nakhon Nayok,female,30-34,11351,30,6,working_age_15_64
Thailand,2000,Nakhon Nayok,female,35-39,10797,35,7,working_age_15_64
Thailand,2000,Nakhon Nayok,female,40-44,9046,40,8,working_age_15_64
Thailand,2000,Nakhon Nayok,female,45-49,7369,45,9,working_age_15_64
Thailand,2000,Nakhon Nayok,female,50-54,5606,50,10,working_age_15_64
Thailand,2000,Nakhon Nayok,female,55-59,4539,55,11,working_age_15_64
Thailand,2000,Nakhon Nayok,female,60-64,4378,60,12,working_age_15_64
Thailand,2000,Nakhon Nayok,female,65-69,3492,65,13,older_adult_65_plus
Thailand,2000,Nakhon Nayok,female,70-74,2770,70,14,older_adult_65_plus
Thailand,2000,Nakhon Nayok,female,75-79,1812,75,15,older_adult_65_plus
Thailand,2000,Nakhon Nayok,female,80-84,1016,80,16,older_adult_65_plus
Thailand,2000,Nakhon Nayok,female,85+,960,85,17,older_adult_65_plus
Thailand,2000,Sa Kaeo,male,0-4,21340,0,0,child_0_14
Thailand,2000,Sa Kaeo,male,5-9,22706,5,1,child_0_14
Thailand,2000,Sa Kaeo,male,10-14,22002,10,2,child_0_14
Thailand,2000,Sa Kaeo,male,15-19,23985,15,3,working_age_15_64
Thailand,2000,Sa Kaeo,male,20-24,25136,20,4,working_age_15_64
Thailand,2000,Sa Kaeo,male,25-29,26574,25,5,working_age_15_64
Thailand,2000,Sa Kaeo,male,30-34,25848,30,6,working_age_15_64
Thailand,2000,Sa Kaeo,male,35-39,22649,35,7,working_age_15_64
Thailand,2000,Sa Kaeo,male,40-44,18677,40,8,working_age_15_64
Thailand,2000,Sa Kaeo,male,45-49,13729,45,9,working_age_15_64
Thailand,2000,Sa Kaeo,male,50-54,10043,50,10,working_age_15_64
Thailand,2000,Sa Kaeo,male,55-59,7654,55,11,working_age_15_64
Thailand,2000,Sa Kaeo,male,60-64,6849,60,12,working_age_15_64
Thailand,2000,Sa Kaeo,male,65-69,4841,65,13,older_adult_65_plus
Thailand,2000,Sa Kaeo,male,70-74,3482,70,14,older_adult_65_plus
Thailand,2000,Sa Kaeo,male,75-79,1851,75,15,older_adult_65_plus
Thailand,2000,Sa Kaeo,male,80-84,888,80,16,older_adult_65_plus
Thailand,2000,Sa Kaeo,male,85+,916,85,17,older_adult_65_plus
Thailand,2000,Sa Kaeo,female,0-4,19909,0,0,child_0_14
Thailand,2000,Sa Kaeo,female,5-9,21585,5,1,child_0_14
Thailand,2000,Sa Kaeo,female,10-14,21273,10,2,child_0_14
Thailand,2000,Sa Kaeo,female,15-19,23046,15,3,working_age_15_64
Thailand,2000,Sa Kaeo,female,20-24,24732,20,4,working_age_15_64
Thailand,2000,Sa Kaeo,female,25-29,26060,25,5,working_age_15_64
Thailand,2000,Sa Kaeo,female,30-34,25236,30,6,working_age_15_64
Thailand,2000,Sa Kaeo,female,35-39,22214,35,7,working_age_15_64
Thailand,2000,Sa Kaeo,female,40-44,17977,40,8,working_age_15_64
Thailand,2000,Sa Kaeo,female,45-49,13960,45,9,working_age_15_64
Thailand,2000,Sa Kaeo,female,50-54,10325,50,10,working_age_15_64
Thailand,2000,Sa Kaeo,female,55-59,7857,55,11,working_age_15_64
Thailand,2000,Sa Kaeo,female,60-64,7291,60,12,working_age_15_64
Thailand,2000,Sa Kaeo,female,65-69,5440,65,13,older_adult_65_plus
Thailand,2000,Sa Kaeo,female,70-74,3765,70,14,older_adult_65_plus
Thailand,2000,Sa Kaeo,female,75-79,2108,75,15,older_adult_65_plus
Thailand,2000,Sa Kaeo,female,80-84,1107,80,16,older_adult_65_plus
Thailand,2000,Sa Kaeo,female,85+,1206,85,17,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,male,0-4,94152,0,0,child_0_14
Thailand,2000,Nakhon Ratchasima,male,5-9,100452,5,1,child_0_14
Thailand,2000,Nakhon Ratchasima,male,10-14,96173,10,2,child_0_14
Thailand,2000,Nakhon Ratchasima,male,15-19,106858,15,3,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,20-24,119796,20,4,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,25-29,122774,25,5,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,30-34,118632,30,6,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,35-39,105253,35,7,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,40-44,86546,40,8,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,45-49,67465,45,9,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,50-54,52741,50,10,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,55-59,38767,55,11,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,60-64,34443,60,12,working_age_15_64
Thailand,2000,Nakhon Ratchasima,male,65-69,25897,65,13,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,male,70-74,17648,70,14,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,male,75-79,9760,75,15,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,male,80-84,4938,80,16,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,male,85+,3824,85,17,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,female,0-4,88594,0,0,child_0_14
Thailand,2000,Nakhon Ratchasima,female,5-9,95117,5,1,child_0_14
Thailand,2000,Nakhon Ratchasima,female,10-14,91386,10,2,child_0_14
Thailand,2000,Nakhon Ratchasima,female,15-19,104314,15,3,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,20-24,118241,20,4,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,25-29,121820,25,5,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,30-34,118913,30,6,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,35-39,107439,35,7,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,40-44,91101,40,8,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,45-49,71167,45,9,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,50-54,55970,50,10,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,55-59,41205,55,11,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,60-64,38524,60,12,working_age_15_64
Thailand,2000,Nakhon Ratchasima,female,65-69,30002,65,13,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,female,70-74,22001,70,14,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,female,75-79,13628,75,15,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,female,80-84,7740,80,16,older_adult_65_plus
Thailand,2000,Nakhon Ratchasima,female,85+,6361,85,17,older_adult_65_plus
Thailand,2000,Buri Ram,male,0-4,62971,0,0,child_0_14
Thailand,2000,Buri Ram,male,5-9,66840,5,1,child_0_14
Thailand,2000,Buri Ram,male,10-14,58789,10,2,child_0_14
Thailand,2000,Buri Ram,male,15-19,69092,15,3,working_age_15_64
