year,province_name_en,sex,age_group,population
1994,Daegu,female,40-44,80648
1994,Daegu,female,45-49,61871
1994,Daegu,female,50-54,57196
1994,Daegu,female,55-59,46550
1994,Daegu,female,60-64,34546
1994,Daegu,female,65-69,25165
1994,Daegu,female,70-74,18817
1994,Daegu,female,75-79,12456
1994,Daegu,female,80-84,7405
1994,Daegu,female,85+,4098
1994,Incheon,male,0-4,111429
1994,Incheon,male,5-9,92874
1994,Incheon,male,10-14,98291
1994,Incheon,male,15-19,81545
1994,Incheon,male,20-24,96000
1994,Incheon,male,25-29,118321
1994,Incheon,male,30-34,142764
1994,Incheon,male,35-39,119268
1994,Incheon,male,40-44,71308
1994,Incheon,male,45-49,53509
1994,Incheon,male,50-54,41839
1994,Incheon,male,55-59,31750
1994,Incheon,male,60-64,19784
1994,Incheon,male,65-69,13335
1994,Incheon,male,70-74,10151
1994,Incheon,male,75-79,5306
1994,Incheon,male,80-84,2429
1994,Incheon,male,85+,911
1994,Incheon,female,0-4,100416
1994,Incheon,female,5-9,87067
1994,Incheon,female,10-14,92728
1994,Incheon,female,15-19,77805
1994,Incheon,female,20-24,97631
1994,Incheon,female,25-29,124416
1994,Incheon,female,30-34,132617
1994,Incheon,female,35-39,105414
1994,Incheon,female,40-44,61718
1994,Incheon,female,45-49,47789
1994,Incheon,female,50-54,41307
1994,Incheon,female,55-59,35949
1994,Incheon,female,60-64,28259
1994,Incheon,female,65-69,22243
1994,Incheon,female,70-74,16149
1994,Incheon,female,75-79,9939
1994,Incheon,female,80-84,5344
1994,Incheon,female,85+,3164
1994,Gwangju,male,0-4,56510
1994,Gwangju,male,5-9,47808
1994,Gwangju,male,10-14,64939
1994,Gwangju,male,15-19,63933
1994,Gwangju,male,20-24,68284
1994,Gwangju,male,25-29,64502
1994,Gwangju,male,30-34,61638
1994,Gwangju,male,35-39,52862
1994,Gwangju,male,40-44,37970
1994,Gwangju,male,45-49,32788
1994,Gwangju,male,50-54,27161
1994,Gwangju,male,55-59,20395
1994,Gwangju,male,60-64,12704
1994,Gwangju,male,65-69,8966
1994,Gwangju,male,70-74,5627
1994,Gwangju,male,75-79,3059
1994,Gwangju,male,80-84,1510
1994,Gwangju,male,85+,697
1994,Gwangju,female,0-4,50504
1994,Gwangju,female,5-9,44749
1994,Gwangju,female,10-14,60046
1994,Gwangju,female,15-19,60290
1994,Gwangju,female,20-24,69095
1994,Gwangju,female,25-29,62962
1994,Gwangju,female,30-34,59029
1994,Gwangju,female,35-39,54405
1994,Gwangju,female,40-44,39003
1994,Gwangju,female,45-49,33107
1994,Gwangju,female,50-54,27892
1994,Gwangju,female,55-59,22531
1994,Gwangju,female,60-64,17220
1994,Gwangju,female,65-69,13531
1994,Gwangju,female,70-74,10700
1994,Gwangju,female,75-79,7268
1994,Gwangju,female,80-84,5135
1994,Gwangju,female,85+,3695
1994,Daejeon,male,0-4,55531
1994,Daejeon,male,5-9,50207
1994,Daejeon,male,10-14,60551
1994,Daejeon,male,15-19,55602
1994,Daejeon,male,20-24,61501
1994,Daejeon,male,25-29,62343
