year,province_code,province_name_th,province_name_en,sex,age_group,population,population_type,reference_date
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,20-24,24001,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,25-29,27734,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,30-34,29904,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,35-39,28220,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,40-44,31298,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,45-49,32122,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,50-54,29419,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,55-59,28802,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,60-64,26051,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,65-69,19285,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,70-74,13930,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,75-79,9026,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,80-84,5115,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,85+,5525,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,male,not_age_classified,2695,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,0-4,13575,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,5-9,17776,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,10-14,21682,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,15-19,23172,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,20-24,23714,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,25-29,27373,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,30-34,30025,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,35-39,28769,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,40-44,32285,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,45-49,34333,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,50-54,32849,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,55-59,33520,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,60-64,32120,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,65-69,24994,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,70-74,18973,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,75-79,13444,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,80-84,8431,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,85+,9617,registered,2025-12-31
2025,14,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya,female,not_age_classified,2068,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,0-4,3971,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,5-9,5460,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,10-14,7054,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,15-19,7679,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,20-24,7493,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,25-29,8622,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,30-34,9253,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,35-39,8833,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,40-44,9501,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,45-49,9744,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,50-54,9248,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,55-59,9587,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,60-64,9796,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,65-69,7415,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,70-74,5502,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,75-79,3765,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,80-84,1946,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,85+,1971,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,male,not_age_classified,608,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,0-4,3667,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,5-9,5198,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,10-14,6659,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,15-19,7278,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,20-24,7336,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,25-29,8526,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,30-34,8940,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,35-39,8383,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,40-44,9157,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,45-49,10224,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,50-54,10075,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,55-59,11167,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,60-64,12103,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,65-69,9681,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,70-74,7898,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,75-79,5511,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,80-84,3370,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,85+,3867,registered,2025-12-31
2025,15,อ่างทอง,Ang Thong,female,not_age_classified,435,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,0-4,11941,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,5-9,15782,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,10-14,19271,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,15-19,21563,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,20-24,30042,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,25-29,26509,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,30-34,25594,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,35-39,24191,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,40-44,25135,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,45-49,25566,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,50-54,25290,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,55-59,25810,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,60-64,24600,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,65-69,19548,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,70-74,13462,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,75-79,9003,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,80-84,5155,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,85+,4910,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,male,not_age_classified,4555,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,0-4,10917,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,5-9,15170,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,10-14,18041,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,15-19,19557,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,20-24,20472,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,25-29,23280,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,30-34,24103,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,35-39,23214,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,40-44,24741,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,45-49,26321,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,50-54,27741,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,55-59,30159,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,60-64,29736,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,65-69,23234,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,70-74,17600,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,75-79,12246,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,80-84,7376,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,85+,7684,registered,2025-12-31
2025,16,ลพบุรี,Lop Buri,female,not_age_classified,2041,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,0-4,2799,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,5-9,4077,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,10-14,5073,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,15-19,5606,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,20-24,5258,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,25-29,6304,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,30-34,6673,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,35-39,6391,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,40-44,6914,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,45-49,7207,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,50-54,6523,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,55-59,6857,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,60-64,7374,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,65-69,5808,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,70-74,4365,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,75-79,3191,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,80-84,1675,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,85+,1542,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,male,not_age_classified,346,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,0-4,2598,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,5-9,3713,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,10-14,4657,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,15-19,5291,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,20-24,5413,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,25-29,5976,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,30-34,6258,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,35-39,6253,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,40-44,6893,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,45-49,7253,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,50-54,7314,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,55-59,8385,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,60-64,9365,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,65-69,7810,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,70-74,6313,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,75-79,4666,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,80-84,2723,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,85+,2897,registered,2025-12-31
2025,17,สิงห์บุรี,Sing Buri,female,not_age_classified,263,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,0-4,4750,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,5-9,6451,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,10-14,8227,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,15-19,9014,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,20-24,8292,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,25-29,9830,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,30-34,10767,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,35-39,9887,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,40-44,10692,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,45-49,11169,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,50-54,11254,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,55-59,11474,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,60-64,11617,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,65-69,8966,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,70-74,6803,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,75-79,4674,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,80-84,2564,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,85+,2255,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,male,not_age_classified,776,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,0-4,4401,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,5-9,6125,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,10-14,7690,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,15-19,8383,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,20-24,8579,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,25-29,9297,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,30-34,10362,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,35-39,9514,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,40-44,10390,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,45-49,11443,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,50-54,12076,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,55-59,13424,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,60-64,14122,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,65-69,11616,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,70-74,9391,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,75-79,6848,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,80-84,3964,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,85+,3985,registered,2025-12-31
2025,18,ชัยนาท,Chai Nat,female,not_age_classified,602,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,0-4,11719,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,5-9,15322,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,10-14,18658,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,15-19,19840,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,20-24,23624,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,25-29,23663,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,30-34,23599,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,35-39,21835,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,40-44,22791,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,45-49,23360,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,50-54,23524,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,55-59,22388,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,60-64,20606,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,65-69,14950,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,70-74,10096,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,75-79,6458,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,80-84,3583,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,85+,3303,registered,2025-12-31
2025,19,สระบุรี,Saraburi,male,not_age_classified,3544,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,0-4,11045,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,5-9,14744,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,10-14,17503,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,15-19,18740,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,20-24,19316,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,25-29,21492,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,30-34,23149,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,35-39,21367,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,40-44,22790,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,45-49,24135,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,50-54,25089,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,55-59,25835,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,60-64,24231,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,65-69,19048,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,70-74,13972,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,75-79,9344,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,80-84,5728,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,85+,5770,registered,2025-12-31
2025,19,สระบุรี,Saraburi,female,not_age_classified,2316,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,0-4,33284,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,5-9,44994,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,10-14,52669,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,15-19,51546,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,20-24,57430,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,25-29,58546,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,30-34,62055,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,35-39,59809,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,40-44,65746,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,45-49,67049,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,50-54,57360,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,55-59,50479,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,60-64,40828,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,65-69,28870,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,70-74,19318,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,75-79,12381,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,80-84,7158,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,85+,8054,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,male,not_age_classified,21020,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,0-4,31173,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,5-9,42626,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,10-14,49777,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,15-19,49775,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,20-24,48372,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,25-29,56257,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,30-34,64532,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,35-39,64375,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,40-44,71151,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,45-49,71552,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,50-54,64778,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,55-59,59768,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,60-64,51217,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,65-69,38823,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,70-74,27922,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,75-79,18840,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,80-84,11489,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,85+,12076,registered,2025-12-31
2025,20,ชลบุรี,Chon Buri,female,not_age_classified,12886,registered,2025-12-31
2025,21,ระยอง,Rayong,male,0-4,16868,registered,2025-12-31
2025,21,ระยอง,Rayong,male,5-9,21823,registered,2025-12-31
2025,21,ระยอง,Rayong,male,10-14,25153,registered,2025-12-31
2025,21,ระยอง,Rayong,male,15-19,25583,registered,2025-12-31
2025,21,ระยอง,Rayong,male,20-24,23545,registered,2025-12-31
2025,21,ระยอง,Rayong,male,25-29,28334,registered,2025-12-31
2025,21,ระยอง,Rayong,male,30-34,31859,registered,2025-12-31
2025,21,ระยอง,Rayong,male,35-39,30895,registered,2025-12-31
2025,21,ระยอง,Rayong,male,40-44,32913,registered,2025-12-31
2025,21,ระยอง,Rayong,male,45-49,32383,registered,2025-12-31
2025,21,ระยอง,Rayong,male,50-54,29876,registered,2025-12-31
2025,21,ระยอง,Rayong,male,55-59,25323,registered,2025-12-31
2025,21,ระยอง,Rayong,male,60-64,19780,registered,2025-12-31
2025,21,ระยอง,Rayong,male,65-69,13468,registered,2025-12-31
2025,21,ระยอง,Rayong,male,70-74,9309,registered,2025-12-31
2025,21,ระยอง,Rayong,male,75-79,5981,registered,2025-12-31
2025,21,ระยอง,Rayong,male,80-84,3495,registered,2025-12-31
2025,21,ระยอง,Rayong,male,85+,3083,registered,2025-12-31
2025,21,ระยอง,Rayong,male,not_age_classified,6622,registered,2025-12-31
2025,21,ระยอง,Rayong,female,0-4,16008,registered,2025-12-31
2025,21,ระยอง,Rayong,female,5-9,20693,registered,2025-12-31
2025,21,ระยอง,Rayong,female,10-14,24290,registered,2025-12-31
2025,21,ระยอง,Rayong,female,15-19,24485,registered,2025-12-31
2025,21,ระยอง,Rayong,female,20-24,23940,registered,2025-12-31
2025,21,ระยอง,Rayong,female,25-29,28923,registered,2025-12-31
2025,21,ระยอง,Rayong,female,30-34,32398,registered,2025-12-31
2025,21,ระยอง,Rayong,female,35-39,31169,registered,2025-12-31
2025,21,ระยอง,Rayong,female,40-44,33001,registered,2025-12-31
2025,21,ระยอง,Rayong,female,45-49,32490,registered,2025-12-31
2025,21,ระยอง,Rayong,female,50-54,30751,registered,2025-12-31
2025,21,ระยอง,Rayong,female,55-59,28024,registered,2025-12-31
2025,21,ระยอง,Rayong,female,60-64,23524,registered,2025-12-31
2025,21,ระยอง,Rayong,female,65-69,17391,registered,2025-12-31
2025,21,ระยอง,Rayong,female,70-74,12514,registered,2025-12-31
2025,21,ระยอง,Rayong,female,75-79,8698,registered,2025-12-31
2025,21,ระยอง,Rayong,female,80-84,5227,registered,2025-12-31
2025,21,ระยอง,Rayong,female,85+,5186,registered,2025-12-31
2025,21,ระยอง,Rayong,female,not_age_classified,4725,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,0-4,10425,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,5-9,13209,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,10-14,15543,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,15-19,15433,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,20-24,15956,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,25-29,18612,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,30-34,18977,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,35-39,17897,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,40-44,19222,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,45-49,19180,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,50-54,19445,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,55-59,19411,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,60-64,17665,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,65-69,13303,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,70-74,9400,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,75-79,6226,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,80-84,3715,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,85+,3650,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,male,not_age_classified,3733,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,0-4,9672,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,5-9,12519,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,10-14,14640,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,15-19,15274,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,20-24,15889,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,25-29,17477,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,30-34,18935,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,35-39,17641,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,40-44,19074,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,45-49,20267,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,50-54,21012,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,55-59,21944,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,60-64,20094,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,65-69,15992,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,70-74,11903,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,75-79,8204,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,80-84,4992,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,85+,5799,registered,2025-12-31
2025,22,จันทบุรี,Chanthaburi,female,not_age_classified,3233,registered,2025-12-31
2025,23,ตราด,Trat,male,0-4,4012,registered,2025-12-31
2025,23,ตราด,Trat,male,5-9,5167,registered,2025-12-31
2025,23,ตราด,Trat,male,10-14,6469,registered,2025-12-31
2025,23,ตราด,Trat,male,15-19,6793,registered,2025-12-31
2025,23,ตราด,Trat,male,20-24,6927,registered,2025-12-31
2025,23,ตราด,Trat,male,25-29,7588,registered,2025-12-31
2025,23,ตราด,Trat,male,30-34,7836,registered,2025-12-31
2025,23,ตราด,Trat,male,35-39,7444,registered,2025-12-31
